"screen","title","element","asset","sourceAsset","text","x","yTop","width","height","yScene2D","z","hitX","hitY","hitWidth","hitHeight","target"
"skins","스킨 옷장","button-35","assets/placed/c91c38b96ae935da3e.png","assets/ui/button-cream-normal.png","","376","250","318","82","1588","33","376","225","318","132",""
"skins","스킨 옷장","text-36","assets/text/37f1e95ce4c3d99652.png","","대장간","391","260","286","48","1612","34","","","","",""
"skins","스킨 옷장","button-37","assets/placed/c91c38b96ae935da3e.png","assets/ui/button-cream-normal.png","","704","250","318","82","1588","35","704","225","318","132",""
"skins","스킨 옷장","text-38","assets/text/1ce1e458ce327e4b3b.png","","보급 레일","721","260","286","48","1612","36","","","","",""
"skins","스킨 옷장","panel-39","assets/placed/83da3203aa5b545f16.png","assets/ui/panel-peach.png","","48","382","482","550","988","37","","","","",""
"skins","스킨 옷장","shadow-cat-warrior-40","assets/placed/ea6630f46e8e8201db.png","assets/ui/ground-shadow.png","","171","713","237","31","1176","38","","","","",""
"skins","스킨 옷장","cat-warrior-40","assets/placed/136009ae8d122c5c4c.png","assets/characters/cat-warrior.png","","129","410","320","320","1190","39","","","","",""
"skins","스킨 옷장","text-41","assets/text/af78cef37f2a38f60d.png","","빨간 목도리","69","748","442","50","1122","40","","","","",""
"skins","스킨 옷장","button-42","assets/placed/f7b99f32a956e5569c.png","assets/ui/button-yellow-normal.png","","76","826","426","82","1012","41","76","801","426","132","skin-detail"
"skins","스킨 옷장","text-43","assets/text/cb10b6f5ca91f999f1.png","","상세 보기","93","836","394","48","1036","42","","","","",""
"skins","스킨 옷장","panel-44","assets/placed/df2d4937ea558184ce.png","assets/ui/panel-lavender.png","","550","382","482","550","988","43","","","","",""
"skins","스킨 옷장","shadow-cat-tank-45","assets/placed/ea6630f46e8e8201db.png","assets/ui/ground-shadow.png","","673","713","237","31","1176","44","","","","",""
"skins","스킨 옷장","cat-tank-45","assets/placed/b51e9044c1628e1f76.png","assets/characters/cat-tank.png","","631","410","320","320","1190","45","","","","",""
"skins","스킨 옷장","text-46","assets/text/eda7d31ca992212762.png","","포근한 수호자","570","748","442","50","1122","46","","","","",""
"skins","스킨 옷장","button-47","assets/placed/f7b99f32a956e5569c.png","assets/ui/button-yellow-normal.png","","578","826","426","82","1012","47","578","801","426","132","skin-detail"
"skins","스킨 옷장","text-48","assets/text/cb10b6f5ca91f999f1.png","","상세 보기","595","836","394","48","1036","48","","","","",""
"skins","스킨 옷장","panel-49","assets/placed/538a974bc51af9c5a3.png","assets/ui/panel-mint.png","","48","962","482","550","408","49","","","","",""
"skins","스킨 옷장","shadow-cat-archer-50","assets/placed/ea6630f46e8e8201db.png","assets/ui/ground-shadow.png","","171","1293","237","31","596","50","","","","",""
"skins","스킨 옷장","cat-archer-50","assets/placed/2b57028d552b31731e.png","assets/characters/cat-archer.png","","129","990","320","320","610","51","","","","",""
"skins","스킨 옷장","text-51","assets/text/d0442113deb9492e7c.png","","숲의 친구","68","1328","442","50","542","52","","","","",""
"skins","스킨 옷장","button-52","assets/placed/f7b99f32a956e5569c.png","assets/ui/button-yellow-normal.png","","76","1406","426","82","432","53","76","1381","426","132","skin-detail"
"skins","스킨 옷장","text-53","assets/text/cb10b6f5ca91f999f1.png","","상세 보기","93","1416","394","48","456","54","","","","",""
"skins","스킨 옷장","panel-54","assets/placed/df2d4937ea558184ce.png","assets/ui/panel-lavender.png","","550","962","482","550","408","55","","","","",""
"skins","스킨 옷장","shadow-cat-healer-55","assets/placed/ea6630f46e8e8201db.png","assets/ui/ground-shadow.png","","673","1293","237","31","596","56","","","","",""
"skins","스킨 옷장","cat-healer-55","assets/placed/799ae715028b5d4541.png","assets/characters/cat-healer.png","","631","990","320","320","610","57","","","","",""
"skins","스킨 옷장","text-56","assets/text/1a97abd0a42e2af5b3.png","","봄날의 치유사","570","1328","442","50","542","58","","","","",""
"skins","스킨 옷장","button-57","assets/placed/f7b99f32a956e5569c.png","assets/ui/button-yellow-normal.png","","578","1406","426","82","432","59","578","1381","426","132","skin-detail"
"skins","스킨 옷장","text-58","assets/text/cb10b6f5ca91f999f1.png","","상세 보기","595","1416","394","48","456","60","","","","",""
"skins","스킨 옷장","button-59","assets/placed/ba11d72c26790e41ba.png","assets/ui/button-cream-normal.png","","48","1588","984","104","228","61","48","1574","984","132","skin-draw"
"skins","스킨 옷장","icon-star-60","assets/placed/4cfea85aa171ee2207.png","assets/icons/star.png","","442","1604","56","56","260","62","","","","",""
"skins","스킨 옷장","text-61","assets/text/cdfb52a604d87fe0f6.png","","스킨 뽑기","134","1607","886","48","265","63","","","","",""
"skin-detail","포근한 수호자","background-1","assets/placed/f13521a79c0180a52b.png","assets/backgrounds/workshop.png","","0","0","1080","1920","0","0","","","","",""
"skin-detail","포근한 수호자","scrim-3","assets/placed/55540868acf5004fc2.png","assets/ui/panel-dark.png","","0","0","1080","1920","0","1","","","","",""
"skin-detail","포근한 수호자","modal-4","assets/placed/5849297e598a0962d1.png","assets/ui/panel-cream.png","","80","380","920","1110","430","2","","","","",""
"skin-detail","포근한 수호자","text-5","assets/text/23767aafb046bfa0be.png","","포근한 수호자","128","426","760","66","1428","3","","","","",""
"skin-detail","포근한 수호자","button-6","assets/placed/f91cecc34197c96b80.png","assets/ui/button-cream-normal.png","","886","418","70","70","1432","4","855","387","132","132","workshop"
"skin-detail","포근한 수호자","icon-close-7","assets/placed/817461fe4c2257e48c.png","assets/icons/close.png","","893","419","56","56","1445","5","","","","",""
"skin-detail","포근한 수호자","text-8","assets/text/38270c50c80f7e7b93.png","","외형 전용 · 능력치 변화 없음","128","500","760","42","1378","6","","","","",""
"skin-detail","포근한 수호자","icon-cat-9","assets/placed/1bda2384fdfb45511b.png","assets/icons/cat.png","","428","576","224","224","1120","7","","","","",""
"skin-detail","포근한 수호자","text-10","assets/text/3943beeb9b3e805c4d.png","","뚱냥이 전용 스킨","151","850","780","47","1023","8","","","","",""
"skin-detail","포근한 수호자","text-11","assets/text/f3d5b19f3495f3719c.png","","₩2,500 · 구매 확인 후 적용","151","919","780","47","954","9","","","","",""
"skin-detail","포근한 수호자","button-12","assets/placed/0646388a9dbce20e3a.png","assets/ui/button-yellow-normal.png","","136","1178","808","100","642","10","136","1162","808","132","purchase"
"skin-detail","포근한 수호자","text-13","assets/text/5430d29e003d601289.png","","구매하기","153","1196","776","48","676","11","","","","",""
"skin-detail","포근한 수호자","button-14","assets/placed/84b006e00a2f7bb200.png","assets/ui/button-cream-normal.png","","136","1302","808","100","518","12","136","1286","808","132","skins"
"skin-detail","포근한 수호자","text-15","assets/text/d7f3f656f435a7507b.png","","스킨 목록","152","1320","776","48","552","13","","","","",""
"skin-draw","스킨 뽑기","background-1","assets/placed/348bc5b287f1eee990.png","assets/backgrounds/town.png","","0","0","1080","1920","0","0","","","","",""
"skin-draw","스킨 뽑기","resource-bar-3","assets/placed/67b2bb1183ebc40ed1.png","assets/ui/panel-cream.png","","30","28","1020","90","1802","1","","","","",""
"skin-draw","스킨 뽑기","title-bar-4","assets/placed/21cf35d5dcee417b8d.png","assets/ui/panel-cream.png","","30","128","1020","104","1688","2","","","","",""
"skin-draw","스킨 뽑기","icon-energy-5","assets/placed/9fa198e8f4245dbd0f.png","assets/icons/energy.png","","52","43","54","54","1823","3","","","","",""
"skin-draw","스킨 뽑기","text-6","assets/text/4f65a133e0ebec885a.png","","40/50","113","50","195","47","1823","4","","","","",""
"skin-draw","스킨 뽑기","icon-gold-7","assets/placed/0274a23a232ef47921.png","assets/icons/gold.png","","368","43","54","54","1823","5","","","","",""
"skin-draw","스킨 뽑기","text-8","assets/text/ed149040bb71721e2c.png","","12,500","429","50","195","47","1823","6","","","","",""
"skin-draw","스킨 뽑기","icon-gem-9","assets/placed/e238412bd856f270d9.png","assets/icons/gem.png","","684","43","54","54","1823","7","","","","",""
"skin-draw","스킨 뽑기","text-10","assets/text/b710de3b8f0ad3e447.png","","320","745","50","195","47","1823","8","","","","",""
"skin-draw","스킨 뽑기","button-11","assets/placed/a55e725f8d802af4a0.png","assets/ui/button-cream-normal.png","","38","138","76","76","1706","9","10","110","132","132","skins"
"skin-draw","스킨 뽑기","icon-back-12","assets/placed/dc05be2a4b9c6fda0c.png","assets/icons/back.png","","48","141","56","56","1723","10","","","","",""
"skin-draw","스킨 뽑기","text-13","assets/text/e5cef237897e88091c.png","","스킨 뽑기","138","143","742","65","1712","11","","","","",""
"skin-draw","스킨 뽑기","button-14","assets/placed/a55e725f8d802af4a0.png","assets/ui/button-cream-normal.png","","958","138","76","76","1706","12","930","110","132","132","settings"
"skin-draw","스킨 뽑기","icon-gear-15","assets/placed/71b09a6dc991d6f600.png","assets/icons/gear.png","","968","141","56","56","1723","13","","","","",""
"skin-draw","스킨 뽑기","bottom-nav-16","assets/placed/8a8204f9fa1fc6115b.png","assets/ui/panel-cream.png","","24","1734","1032","160","26","14","","","","",""
"skin-draw","스킨 뽑기","nav-hit-17","","","","39","1743","190","139","38","15","39","1743","190","139","workshop"
"skin-draw","스킨 뽑기","icon-forge-18","assets/placed/12ef2fd983b0f617f0.png","assets/icons/forge.png","","105","1753","60","60","107","16","","","","",""
"skin-draw","스킨 뽑기","text-19","assets/text/0d36b2df9353d9a6a4.png","","대장간","452","1792","180","44","84","17","","","","",""
"skin-draw","스킨 뽑기","nav-hit-20","","","","243","1743","190","139","38","18","243","1743","190","139","cats"
"skin-draw","스킨 뽑기","icon-cat-21","assets/placed/75618a37a684a9366c.png","assets/icons/cat.png","","308","1753","60","60","107","19","","","","",""
"skin-draw","스킨 뽑기","text-22","assets/text/b2c2d20f3863ead9e4.png","","고양이","453","1792","180","44","84","20","","","","",""
"skin-draw","스킨 뽑기","nav-hit-23","","","","447","1743","190","139","38","21","447","1743","190","139","modes"
"skin-draw","스킨 뽑기","icon-sword-24","assets/placed/2f37f0487b559d4738.png","assets/icons/sword.png","","512","1753","60","60","107","22","","","","",""
"skin-draw","스킨 뽑기","text-25","assets/text/37a71f4045908e9a35.png","","전투","452","1792","180","44","84","23","","","","",""
"skin-draw","스킨 뽑기","active-tab-26","assets/placed/f669ab757bc5fc9425.png","assets/ui/panel-mint.png","","651","1744","190","135","41","24","","","","",""
"skin-draw","스킨 뽑기","nav-hit-27","","","","651","1743","190","139","38","25","651","1743","190","139","shop"
"skin-draw","스킨 뽑기","icon-shop-28","assets/placed/48f9aabd0f0ed93c20.png","assets/icons/shop.png","","716","1753","60","60","107","26","","","","",""
"skin-draw","스킨 뽑기","text-29","assets/text/e93cf34436b725b2bc.png","","상점","657","1790","180","44","86","27","","","","",""
"skin-draw","스킨 뽑기","nav-hit-30","","","","855","1743","190","139","38","28","855","1743","190","139","ranking"
"skin-draw","스킨 뽑기","icon-trophy-31","assets/placed/f021e42cfce953f174.png","assets/icons/trophy.png","","920","1753","60","60","107","29","","","","",""
"skin-draw","스킨 뽑기","text-32","assets/text/ae295d719fe151b0fc.png","","랭킹","453","1792","180","44","84","30","","","","",""
"skin-draw","스킨 뽑기","panel-33","assets/placed/d94c833aad028f1f36.png","assets/ui/panel-lavender.png","","48","250","984","555","1115","31","","","","",""
"skin-draw","스킨 뽑기","text-34","assets/text/326e225b842ea68266.png","","나만의 특별한 냥이","82","280","600","65","1575","32","","","","",""
"skin-draw","스킨 뽑기","text-35","assets/text/d88bddc40568adc6b9.png","","능력치 아이템은 나오지 않아요","82","342","650","42","1536","33","","","","",""
"skin-draw","스킨 뽑기","shadow-cat-wizard-36","assets/placed/29cf6c496bb3e07a5b.png","assets/ui/ground-shadow.png","","686","778","207","31","1111","34","","","","",""
"skin-draw","스킨 뽑기","cat-wizard-36","assets/placed/f8259eb6bf69703a0c.png","assets/characters/cat-wizard.png","","650","515","280","280","1125","35","","","","",""
"skin-draw","스킨 뽑기","panel-37","assets/placed/4405b4a78e9acda39f.png","assets/ui/panel-cream.png","","48","856","984","148","916","36","","","","",""
"skin-draw","스킨 뽑기","icon-star-38","assets/placed/dabcc98c00c0b5e5ef.png","assets/icons/star.png","","72","888","72","72","960","37","","","","",""
"skin-draw","스킨 뽑기","text-39","assets/text/d1ff50b3410470ef18.png","","확정 지급까지","168","876","814","51","993","38","","","","",""
"skin-draw","스킨 뽑기","text-40","assets/text/7ce36819e3cf7e6360.png","","8 / 30회 · 시안용 예시","168","929","834","39","952","39","","","","",""
"skin-draw","스킨 뽑기","panel-41","assets/placed/4405b4a78e9acda39f.png","assets/ui/panel-cream.png","","48","1038","984","148","734","40","","","","",""
"skin-draw","스킨 뽑기","icon-scroll-42","assets/placed/56090674ff40ae1ed2.png","assets/icons/scroll.png","","72","1070","72","72","778","41","","","","",""
"skin-draw","스킨 뽑기","text-43","assets/text/c70818ccd6d5fb6cb8.png","","확률 안내","168","1058","814","51","811","42","","","","",""
"skin-draw","스킨 뽑기","text-44","assets/text/697f96db392c09447f.png","","등급별 확률과 상품 구성을 확인하세요","168","1111","834","39","770","43","","","","",""
"skin-draw","스킨 뽑기","row-hit-45","","","","48","1038","984","148","734","44","48","1038","984","148","probability"
